,product_id,product_lvl1_cat_desc,product_lvl2_cat_desc
765,23462,BabyAndChild,DiaperingAndPottyTraining
766,24185,BabyAndChild,DiaperingAndPottyTraining
767,24779,BabyAndChild,DiaperingAndPottyTraining
768,25463,BabyAndChild,DiaperingAndPottyTraining
769,26833,BabyAndChild,DiaperingAndPottyTraining
770,27683,BabyAndChild,DiaperingAndPottyTraining
771,28066,BabyAndChild,DiaperingAndPottyTraining
772,29054,BabyAndChild,DiaperingAndPottyTraining
773,29362,BabyAndChild,DiaperingAndPottyTraining
774,29932,BabyAndChild,DiaperingAndPottyTraining
775,30190,BabyAndChild,DiaperingAndPottyTraining
776,30888,BabyAndChild,DiaperingAndPottyTraining
777,31831,BabyAndChild,DiaperingAndPottyTraining
778,32035,BabyAndChild,DiaperingAndPottyTraining
779,32859,BabyAndChild,DiaperingAndPottyTraining
780,32921,BabyAndChild,DiaperingAndPottyTraining
781,36173,BabyAndChild,DiaperingAndPottyTraining
782,37590,BabyAndChild,DiaperingAndPottyTraining
783,40379,BabyAndChild,DiaperingAndPottyTraining
784,40627,BabyAndChild,DiaperingAndPottyTraining
785,40760,BabyAndChild,DiaperingAndPottyTraining
786,41063,BabyAndChild,DiaperingAndPottyTraining
787,41687,BabyAndChild,DiaperingAndPottyTraining
788,42608,BabyAndChild,DiaperingAndPottyTraining
789,43284,BabyAndChild,DiaperingAndPottyTraining
790,45115,BabyAndChild,DiaperingAndPottyTraining
791,45516,BabyAndChild,DiaperingAndPottyTraining
792,46193,BabyAndChild,DiaperingAndPottyTraining
793,46872,BabyAndChild,DiaperingAndPottyTraining
794,47397,BabyAndChild,DiaperingAndPottyTraining
795,49903,BabyAndChild,DiaperingAndPottyTraining
796,51185,BabyAndChild,DiaperingAndPottyTraining
797,52742,BabyAndChild,DiaperingAndPottyTraining
798,53840,BabyAndChild,DiaperingAndPottyTraining
799,53995,BabyAndChild,DiaperingAndPottyTraining
800,54195,BabyAndChild,DiaperingAndPottyTraining
801,54333,BabyAndChild,DiaperingAndPottyTraining
802,54516,BabyAndChild,DiaperingAndPottyTraining
803,54871,BabyAndChild,DiaperingAndPottyTraining
804,55306,BabyAndChild,DiaperingAndPottyTraining
805,55307,BabyAndChild,DiaperingAndPottyTraining
806,55568,BabyAndChild,DiaperingAndPottyTraining
807,55676,BabyAndChild,DiaperingAndPottyTraining
808,57665,BabyAndChild,DiaperingAndPottyTraining
809,57963,BabyAndChild,DiaperingAndPottyTraining
810,58733,BabyAndChild,DiaperingAndPottyTraining
811,60154,BabyAndChild,DiaperingAndPottyTraining
812,60923,BabyAndChild,DiaperingAndPottyTraining
813,61980,BabyAndChild,DiaperingAndPottyTraining
814,68867,BabyAndChild,DiaperingAndPottyTraining
815,68963,BabyAndChild,DiaperingAndPottyTraining
816,69461,BabyAndChild,DiaperingAndPottyTraining
817,69547,BabyAndChild,DiaperingAndPottyTraining
818,70139,BabyAndChild,DiaperingAndPottyTraining
819,70982,BabyAndChild,DiaperingAndPottyTraining
820,71654,BabyAndChild,DiaperingAndPottyTraining
821,72143,BabyAndChild,DiaperingAndPottyTraining
822,72899,BabyAndChild,DiaperingAndPottyTraining
823,73972,BabyAndChild,DiaperingAndPottyTraining
824,74494,BabyAndChild,DiaperingAndPottyTraining
825,74766,BabyAndChild,DiaperingAndPottyTraining
826,75749,BabyAndChild,DiaperingAndPottyTraining
827,75832,BabyAndChild,DiaperingAndPottyTraining
828,76210,BabyAndChild,DiaperingAndPottyTraining
829,76539,BabyAndChild,DiaperingAndPottyTraining
830,81786,BabyAndChild,DiaperingAndPottyTraining
831,81818,BabyAndChild,DiaperingAndPottyTraining
832,85132,BabyAndChild,DiaperingAndPottyTraining
833,85302,BabyAndChild,DiaperingAndPottyTraining
834,85766,BabyAndChild,DiaperingAndPottyTraining
835,86122,BabyAndChild,DiaperingAndPottyTraining
836,86172,BabyAndChild,DiaperingAndPottyTraining
837,86564,BabyAndChild,DiaperingAndPottyTraining
838,86792,BabyAndChild,DiaperingAndPottyTraining
839,88976,BabyAndChild,DiaperingAndPottyTraining
840,89483,BabyAndChild,DiaperingAndPottyTraining
841,91167,BabyAndChild,DiaperingAndPottyTraining
842,92647,BabyAndChild,DiaperingAndPottyTraining
843,92709,BabyAndChild,DiaperingAndPottyTraining
844,93385,BabyAndChild,DiaperingAndPottyTraining
845,94545,BabyAndChild,DiaperingAndPottyTraining
846,94885,BabyAndChild,DiaperingAndPottyTraining
847,95226,BabyAndChild,DiaperingAndPottyTraining
848,95277,BabyAndChild,DiaperingAndPottyTraining
849,95619,BabyAndChild,DiaperingAndPottyTraining
850,96011,BabyAndChild,DiaperingAndPottyTraining
851,96262,BabyAndChild,DiaperingAndPottyTraining
852,97724,BabyAndChild,DiaperingAndPottyTraining
853,100099,BabyAndChild,DiaperingAndPottyTraining
854,101641,BabyAndChild,DiaperingAndPottyTraining
855,101642,BabyAndChild,DiaperingAndPottyTraining
856,101644,BabyAndChild,DiaperingAndPottyTraining
857,101646,BabyAndChild,DiaperingAndPottyTraining
858,111383,BabyAndChild,DiaperingAndPottyTraining
859,117886,BabyAndChild,DiaperingAndPottyTraining
860,117887,BabyAndChild,DiaperingAndPottyTraining
861,117891,BabyAndChild,DiaperingAndPottyTraining
862,117892,BabyAndChild,DiaperingAndPottyTraining
863,117893,BabyAndChild,DiaperingAndPottyTraining
864,121996,BabyAndChild,DiaperingAndPottyTraining
865,126394,BabyAndChild,DiaperingAndPottyTraining
866,126398,BabyAndChild,DiaperingAndPottyTraining
867,126403,BabyAndChild,DiaperingAndPottyTraining
868,132548,BabyAndChild,DiaperingAndPottyTraining
869,191567,BabyAndChild,DiaperingAndPottyTraining
870,191599,BabyAndChild,DiaperingAndPottyTraining
871,192279,BabyAndChild,DiaperingAndPottyTraining
872,195989,BabyAndChild,DiaperingAndPottyTraining
873,195992,BabyAndChild,DiaperingAndPottyTraining
874,203965,BabyAndChild,DiaperingAndPottyTraining
875,213378,BabyAndChild,DiaperingAndPottyTraining
876,1392,BabyAndChild,FeedingNursing
877,1977,BabyAndChild,FeedingNursing
878,4318,BabyAndChild,FeedingNursing
879,6419,BabyAndChild,FeedingNursing
880,7943,BabyAndChild,FeedingNursing
881,9063,BabyAndChild,FeedingNursing
882,10192,BabyAndChild,FeedingNursing
883,11052,BabyAndChild,FeedingNursing
884,11270,BabyAndChild,FeedingNursing
885,11431,BabyAndChild,FeedingNursing
886,12635,BabyAndChild,FeedingNursing
887,14368,BabyAndChild,FeedingNursing
888,14991,BabyAndChild,FeedingNursing
889,22676,BabyAndChild,FeedingNursing
890,22783,BabyAndChild,FeedingNursing
891,25079,BabyAndChild,FeedingNursing
892,25757,BabyAndChild,FeedingNursing
893,26943,BabyAndChild,FeedingNursing
894,28410,BabyAndChild,FeedingNursing
895,28594,BabyAndChild,FeedingNursing
896,33426,BabyAndChild,FeedingNursing
897,34378,BabyAndChild,FeedingNursing
898,37660,BabyAndChild,FeedingNursing
899,38015,BabyAndChild,FeedingNursing
900,38988,BabyAndChild,FeedingNursing
901,41118,BabyAndChild,FeedingNursing
902,41373,BabyAndChild,FeedingNursing
903,44969,BabyAndChild,FeedingNursing
904,52431,BabyAndChild,FeedingNursing
905,54864,BabyAndChild,FeedingNursing
906,58958,BabyAndChild,FeedingNursing
907,59637,BabyAndChild,FeedingNursing
908,60313,BabyAndChild,FeedingNursing
909,64360,BabyAndChild,FeedingNursing
910,66703,BabyAndChild,FeedingNursing
911,69638,BabyAndChild,FeedingNursing
912,71679,BabyAndChild,FeedingNursing
913,72637,BabyAndChild,FeedingNursing
914,79685,BabyAndChild,FeedingNursing
915,95541,BabyAndChild,FeedingNursing
916,108834,BabyAndChild,FeedingNursing
917,109663,BabyAndChild,FeedingNursing
918,109740,BabyAndChild,FeedingNursing
919,109783,BabyAndChild,FeedingNursing
920,109791,BabyAndChild,FeedingNursing
921,109816,BabyAndChild,FeedingNursing
922,109846,BabyAndChild,FeedingNursing
923,109848,BabyAndChild,FeedingNursing
924,109864,BabyAndChild,FeedingNursing
925,109879,BabyAndChild,FeedingNursing
926,111232,BabyAndChild,FeedingNursing
927,116007,BabyAndChild,FeedingNursing
928,116436,BabyAndChild,FeedingNursing
929,121434,BabyAndChild,FeedingNursing
930,121890,BabyAndChild,FeedingNursing
931,121892,BabyAndChild,FeedingNursing
932,125828,BabyAndChild,FeedingNursing
933,125829,BabyAndChild,FeedingNursing
934,125830,BabyAndChild,FeedingNursing
935,126434,BabyAndChild,FeedingNursing
936,126510,BabyAndChild,FeedingNursing
937,126540,BabyAndChild,FeedingNursing
938,126544,BabyAndChild,FeedingNursing
939,128488,BabyAndChild,FeedingNursing
940,128491,BabyAndChild,FeedingNursing
941,128494,BabyAndChild,FeedingNursing
942,128509,BabyAndChild,FeedingNursing
943,128512,BabyAndChild,FeedingNursing
944,128513,BabyAndChild,FeedingNursing
945,128514,BabyAndChild,FeedingNursing
946,128515,BabyAndChild,FeedingNursing
947,131260,BabyAndChild,FeedingNursing
948,132490,BabyAndChild,FeedingNursing
949,167227,BabyAndChild,FeedingNursing
950,167231,BabyAndChild,FeedingNursing
951,167233,BabyAndChild,FeedingNursing
952,175404,BabyAndChild,FeedingNursing
953,175411,BabyAndChild,FeedingNursing
954,175415,BabyAndChild,FeedingNursing
955,196812,BabyAndChild,FeedingNursing
956,197928,BabyAndChild,FeedingNursing
957,246869,BabyAndChild,FeedingNursing
958,246870,BabyAndChild,FeedingNursing
959,44291,BabyAndChild,Maternity
960,108908,BabyAndChild,Maternity
961,108708,BabyAndChild,OutdoorAndTravel
962,108713,BabyAndChild,OutdoorAndTravel
963,108733,BabyAndChild,OutdoorAndTravel
964,114666,BabyAndChild,OutdoorAndTravel
965,123892,BabyAndChild,OutdoorAndTravel
966,123893,BabyAndChild,OutdoorAndTravel
967,125792,BabyAndChild,OutdoorAndTravel
968,5105,BabyAndChild,ToysLearning
969,5106,BabyAndChild,ToysLearning
970,8544,BabyAndChild,ToysLearning
971,8557,BabyAndChild,ToysLearning
972,9403,BabyAndChild,ToysLearning
973,10463,BabyAndChild,ToysLearning
974,14709,BabyAndChild,ToysLearning
975,16133,BabyAndChild,ToysLearning
976,17474,BabyAndChild,ToysLearning
977,18491,BabyAndChild,ToysLearning
978,21730,BabyAndChild,ToysLearning
979,24581,BabyAndChild,ToysLearning
980,26223,BabyAndChild,ToysLearning
981,37546,BabyAndChild,ToysLearning
982,38874,BabyAndChild,ToysLearning
983,49017,BabyAndChild,ToysLearning
984,54993,BabyAndChild,ToysLearning
985,65545,BabyAndChild,ToysLearning
986,68289,BabyAndChild,ToysLearning
987,92189,BabyAndChild,ToysLearning
988,107670,BabyAndChild,ToysLearning
989,107845,BabyAndChild,ToysLearning
990,109972,BabyAndChild,ToysLearning
991,110003,BabyAndChild,ToysLearning
992,110543,BabyAndChild,ToysLearning
993,110547,BabyAndChild,ToysLearning
994,110868,BabyAndChild,ToysLearning
995,111136,BabyAndChild,ToysLearning
996,112415,BabyAndChild,ToysLearning
997,118067,BabyAndChild,ToysLearning
998,118068,BabyAndChild,ToysLearning
999,118070,BabyAndChild,ToysLearning
1000,118072,BabyAndChild,ToysLearning
1001,118074,BabyAndChild,ToysLearning
1002,118075,BabyAndChild,ToysLearning
1003,118076,BabyAndChild,ToysLearning
1004,118078,BabyAndChild,ToysLearning
1005,118108,BabyAndChild,ToysLearning
1006,118112,BabyAndChild,ToysLearning
1007,118113,BabyAndChild,ToysLearning
1008,118117,BabyAndChild,ToysLearning
1009,118144,BabyAndChild,ToysLearning
1010,119579,BabyAndChild,ToysLearning
1011,119597,BabyAndChild,ToysLearning
1012,119603,BabyAndChild,ToysLearning
1013,122719,BabyAndChild,ToysLearning
1014,132456,BabyAndChild,ToysLearning
1015,137805,BabyAndChild,ToysLearning
1016,142159,BabyAndChild,ToysLearning
1017,155436,BabyAndChild,ToysLearning
1018,155984,BabyAndChild,ToysLearning
1019,156961,BabyAndChild,ToysLearning
1020,169465,BabyAndChild,ToysLearning
1021,194113,BabyAndChild,ToysLearning
1022,331,Bakery,Bread
1023,1209,Bakery,Bread
1024,1358,Bakery,Bread
1025,1719,Bakery,Bread
1026,2869,Bakery,Bread
1027,3657,Bakery,Bread
1028,5204,Bakery,Bread
1029,5431,Bakery,Bread
1030,5856,Bakery,Bread
1031,8706,Bakery,Bread
1032,9608,Bakery,Bread
1033,9751,Bakery,Bread
1034,10837,Bakery,Bread
1035,11108,Bakery,Bread
1036,14067,Bakery,Bread
1037,14110,Bakery,Bread
1038,14752,Bakery,Bread
1039,14795,Bakery,Bread
1040,16176,Bakery,Bread
1041,16868,Bakery,Bread
1042,18477,Bakery,Bread
1043,18505,Bakery,Bread
1044,18818,Bakery,Bread
1045,19467,Bakery,Bread
1046,20466,Bakery,Bread
1047,21744,Bakery,Bread
1048,24955,Bakery,Bread
1049,25633,Bakery,Bread
1050,26320,Bakery,Bread
1051,26772,Bakery,Bread
1052,27184,Bakery,Bread
1053,27394,Bakery,Bread
1054,28099,Bakery,Bread
1055,28134,Bakery,Bread
1056,28784,Bakery,Bread
1057,31653,Bakery,Bread
1058,33435,Bakery,Bread
1059,34111,Bakery,Bread
1060,36876,Bakery,Bread
1061,37664,Bakery,Bread
1062,39152,Bakery,Bread
1063,40053,Bakery,Bread
1064,43301,Bakery,Bread
1065,48431,Bakery,Bread
1066,54496,Bakery,Bread
1067,57682,Bakery,Bread
1068,57892,Bakery,Bread
1069,62655,Bakery,Bread
1070,69404,Bakery,Bread
1071,69764,Bakery,Bread
1072,70870,Bakery,Bread
1073,71546,Bakery,Bread
1074,71881,Bakery,Bread
1075,85020,Bakery,Bread
1076,85699,Bakery,Bread
1077,101722,Bakery,Bread
1078,101723,Bakery,Bread
1079,101786,Bakery,Bread
1080,101788,Bakery,Bread
1081,101790,Bakery,Bread
1082,109090,Bakery,Bread
1083,112010,Bakery,Bread
1084,112013,Bakery,Bread
1085,112015,Bakery,Bread
1086,112016,Bakery,Bread
1087,112017,Bakery,Bread
1088,112018,Bakery,Bread
1089,112021,Bakery,Bread
1090,112022,Bakery,Bread
1091,112025,Bakery,Bread
1092,112028,Bakery,Bread
1093,112030,Bakery,Bread
1094,122042,Bakery,Bread
1095,122043,Bakery,Bread
1096,122053,Bakery,Bread
1097,122054,Bakery,Bread
1098,122063,Bakery,Bread
1099,122064,Bakery,Bread
1100,169679,Bakery,Bread
1101,169681,Bakery,Bread
1102,185026,Bakery,Bread
1103,193918,Bakery,Bread
1104,209749,Bakery,Bread
1105,209751,Bakery,Bread
1106,26685,Bakery,BreakfastTreats
1107,84712,Bakery,BreakfastTreats
1108,119843,Bakery,BreakfastTreats
1109,122048,Bakery,BreakfastTreats
1110,169685,Bakery,BreakfastTreats
1111,190786,Bakery,BreakfastTreats
1112,190787,Bakery,BreakfastTreats
1113,190789,Bakery,BreakfastTreats
1114,36980,Bakery,CakesSweetPies
1115,39133,Bakery,CakesSweetPies
1116,58073,Bakery,CakesSweetPies
1117,77967,Bakery,CakesSweetPies
1118,80726,Bakery,CakesSweetPies
1119,109344,Bakery,CakesSweetPies
1120,224814,Bakery,CakesSweetPies
1121,128864,Beauty,Electricals
1122,259,Beauty,HairCare
1123,286,Beauty,HairCare
1124,330,Beauty,HairCare
1125,1180,Beauty,HairCare
1126,1210,Beauty,HairCare
1127,1265,Beauty,HairCare
1128,1272,Beauty,HairCare
1129,1918,Beauty,HairCare
1130,2905,Beauty,HairCare
1131,3396,Beauty,HairCare
1132,4582,Beauty,HairCare
1133,5395,Beauty,HairCare
1134,6789,Beauty,HairCare
1135,6794,Beauty,HairCare
1136,7813,Beauty,HairCare
1137,8273,Beauty,HairCare
1138,10751,Beauty,HairCare
1139,11459,Beauty,HairCare
1140,11704,Beauty,HairCare
1141,12512,Beauty,HairCare
1142,12551,Beauty,HairCare
1143,14109,Beauty,HairCare
1144,14935,Beauty,HairCare
1145,15145,Beauty,HairCare
1146,17134,Beauty,HairCare
1147,18361,Beauty,HairCare
1148,18506,Beauty,HairCare
1149,20109,Beauty,HairCare
1150,20380,Beauty,HairCare
1151,20955,Beauty,HairCare
1152,21393,Beauty,HairCare
1153,22081,Beauty,HairCare
1154,23833,Beauty,HairCare
1155,26329,Beauty,HairCare
1156,27003,Beauty,HairCare
1157,27964,Beauty,HairCare
1158,28649,Beauty,HairCare
1159,30401,Beauty,HairCare
1160,31793,Beauty,HairCare
1161,32935,Beauty,HairCare
1162,35470,Beauty,HairCare
1163,35471,Beauty,HairCare
1164,35579,Beauty,HairCare
1165,36488,Beauty,HairCare
1166,37897,Beauty,HairCare
1167,38531,Beauty,HairCare
1168,38888,Beauty,HairCare
1169,39216,Beauty,HairCare
1170,41636,Beauty,HairCare
1171,43039,Beauty,HairCare
1172,43305,Beauty,HairCare
1173,44074,Beauty,HairCare
1174,44752,Beauty,HairCare
1175,47404,Beauty,HairCare
1176,47835,Beauty,HairCare
1177,48193,Beauty,HairCare
1178,49065,Beauty,HairCare
1179,49489,Beauty,HairCare
1180,49997,Beauty,HairCare
1181,50331,Beauty,HairCare
1182,53064,Beauty,HairCare
1183,53413,Beauty,HairCare
1184,53683,Beauty,HairCare
1185,53796,Beauty,HairCare
1186,54022,Beauty,HairCare
1187,56356,Beauty,HairCare
1188,57102,Beauty,HairCare
1189,58206,Beauty,HairCare
1190,59048,Beauty,HairCare
1191,59260,Beauty,HairCare
1192,59718,Beauty,HairCare
1193,60755,Beauty,HairCare
1194,61007,Beauty,HairCare
1195,62525,Beauty,HairCare
1196,63419,Beauty,HairCare
1197,64184,Beauty,HairCare
1198,65881,Beauty,HairCare
1199,66104,Beauty,HairCare
1200,66879,Beauty,HairCare
1201,68045,Beauty,HairCare
1202,70289,Beauty,HairCare
1203,71639,Beauty,HairCare
1204,71661,Beauty,HairCare
1205,71770,Beauty,HairCare
1206,72037,Beauty,HairCare
1207,72823,Beauty,HairCare
1208,73089,Beauty,HairCare
1209,73897,Beauty,HairCare
1210,74862,Beauty,HairCare
1211,75061,Beauty,HairCare
1212,75364,Beauty,HairCare
1213,75768,Beauty,HairCare
1214,76047,Beauty,HairCare
1215,76834,Beauty,HairCare
1216,79995,Beauty,HairCare
1217,81242,Beauty,HairCare
1218,81538,Beauty,HairCare
1219,81931,Beauty,HairCare
1220,81934,Beauty,HairCare
1221,82133,Beauty,HairCare
1222,82588,Beauty,HairCare
1223,83040,Beauty,HairCare
1224,84043,Beauty,HairCare
1225,84492,Beauty,HairCare
1226,86469,Beauty,HairCare
1227,87210,Beauty,HairCare
1228,88001,Beauty,HairCare
1229,88752,Beauty,HairCare
1230,90070,Beauty,HairCare
1231,90857,Beauty,HairCare
1232,92215,Beauty,HairCare
1233,92921,Beauty,HairCare
1234,93928,Beauty,HairCare
1235,93929,Beauty,HairCare
1236,94451,Beauty,HairCare
1237,94779,Beauty,HairCare
1238,96263,Beauty,HairCare
1239,97673,Beauty,HairCare
1240,98405,Beauty,HairCare
1241,98725,Beauty,HairCare
1242,100332,Beauty,HairCare
1243,112562,Beauty,HairStylingColourAccessories
1244,112565,Beauty,HairStylingColourAccessories
1245,121962,Beauty,HairStylingColourAccessories
1246,121963,Beauty,HairStylingColourAccessories
1247,127656,Beauty,HairStylingColourAccessories
1248,130489,Beauty,HairStylingColourAccessories
1249,130618,Beauty,HairStylingColourAccessories
1250,130639,Beauty,HairStylingColourAccessories
1251,169580,Beauty,HairStylingColourAccessories
1252,10365,Beauty,Makeup
1253,14370,Beauty,Makeup
1254,16480,Beauty,Makeup
1255,19180,Beauty,Makeup
1256,20038,Beauty,Makeup
1257,21248,Beauty,Makeup
1258,23488,Beauty,Makeup
1259,29385,Beauty,Makeup
1260,30836,Beauty,Makeup
1261,31916,Beauty,Makeup
1262,34941,Beauty,Makeup
1263,37402,Beauty,Makeup
1264,41098,Beauty,Makeup
1265,49515,Beauty,Makeup
1266,60047,Beauty,Makeup
1267,61871,Beauty,Makeup
1268,66096,Beauty,Makeup
1269,75664,Beauty,Makeup
1270,75698,Beauty,Makeup
1271,76488,Beauty,Makeup
1272,88625,Beauty,Makeup
1273,90281,Beauty,Makeup
1274,90779,Beauty,Makeup
1275,92580,Beauty,Makeup
1276,92658,Beauty,Makeup
1277,97059,Beauty,Makeup
1278,97850,Beauty,Makeup
1279,98201,Beauty,Makeup
1280,99964,Beauty,Makeup
1281,108144,Beauty,Makeup
1282,108148,Beauty,Makeup
1283,108158,Beauty,Makeup
1284,124666,Beauty,Makeup
1285,124669,Beauty,Makeup
1286,124670,Beauty,Makeup
1287,129894,Beauty,Makeup
1288,130540,Beauty,Makeup
1289,130703,Beauty,Makeup
1290,133478,Beauty,Makeup
1291,152282,Beauty,Makeup
1292,154655,Beauty,Makeup
1293,166188,Beauty,Makeup
1294,166223,Beauty,Makeup
1295,166285,Beauty,Makeup
1296,166286,Beauty,Makeup
1297,169582,Beauty,Makeup
1298,171866,Beauty,Makeup
1299,171868,Beauty,Makeup
1300,171869,Beauty,Makeup
1301,171975,Beauty,Makeup
1302,173156,Beauty,Makeup
1303,173178,Beauty,Makeup
1304,173229,Beauty,Makeup
1305,179102,Beauty,Makeup
1306,179155,Beauty,Makeup
1307,179162,Beauty,Makeup
1308,179192,Beauty,Makeup
1309,179196,Beauty,Makeup
1310,181991,Beauty,Makeup
1311,182048,Beauty,Makeup
1312,185112,Beauty,Makeup
1313,185157,Beauty,Makeup
1314,210523,Beauty,Makeup
1315,210529,Beauty,Makeup
1316,210543,Beauty,Makeup
1317,118964,Beauty,MassHairCare
1318,126222,Beauty,MassHairCare
1319,164131,Beauty,MassHairCare
1320,178101,Beauty,MassHairCare
1321,178102,Beauty,MassHairCare
1322,178103,Beauty,MassHairCare
1323,178106,Beauty,MassHairCare
1324,178107,Beauty,MassHairCare
1325,178108,Beauty,MassHairCare
1326,178109,Beauty,MassHairCare
1327,178110,Beauty,MassHairCare
1328,178112,Beauty,MassHairCare
1329,178115,Beauty,MassHairCare
1330,195997,Beauty,MassHairCare
1331,208240,Beauty,MassHairCare
1332,1202,Beauty,PersonalCare
1333,2030,Beauty,PersonalCare
1334,2485,Beauty,PersonalCare
1335,2866,Beauty,PersonalCare
1336,2939,Beauty,PersonalCare
1337,3065,Beauty,PersonalCare
1338,3176,Beauty,PersonalCare
1339,3714,Beauty,PersonalCare
1340,4083,Beauty,PersonalCare
1341,4599,Beauty,PersonalCare
1342,5195,Beauty,PersonalCare
1343,5226,Beauty,PersonalCare
1344,5360,Beauty,PersonalCare
1345,5397,Beauty,PersonalCare
1346,6731,Beauty,PersonalCare
1347,7634,Beauty,PersonalCare
1348,8708,Beauty,PersonalCare
1349,8832,Beauty,PersonalCare
1350,8921,Beauty,PersonalCare
1351,9242,Beauty,PersonalCare
1352,9576,Beauty,PersonalCare
1353,9581,Beauty,PersonalCare
1354,10567,Beauty,PersonalCare
1355,11472,Beauty,PersonalCare
1356,11596,Beauty,PersonalCare
1357,11597,Beauty,PersonalCare
1358,12008,Beauty,PersonalCare
1359,12561,Beauty,PersonalCare
1360,12774,Beauty,PersonalCare
1361,13293,Beauty,PersonalCare
1362,13425,Beauty,PersonalCare
1363,13507,Beauty,PersonalCare
1364,13642,Beauty,PersonalCare
1365,14040,Beauty,PersonalCare
1366,14494,Beauty,PersonalCare
1367,14551,Beauty,PersonalCare
1368,14725,Beauty,PersonalCare
1369,16601,Beauty,PersonalCare
1370,16806,Beauty,PersonalCare
1371,16917,Beauty,PersonalCare
1372,16925,Beauty,PersonalCare
1373,17397,Beauty,PersonalCare
1374,18990,Beauty,PersonalCare
1375,19211,Beauty,PersonalCare
1376,20522,Beauty,PersonalCare
